skill_id	skill_name	skill_icon	skill_link	chronicle
1332	Summon Seraphim the Unicorn	skill1332	https://mw2.wiki/skill/1332-summon-seraphim-the-unicorn/1/lu4	lu4
1333	Summon Nightshade	skill1333	https://mw2.wiki/skill/1333-summon-nightshade/1/lu4	lu4
1334	Summon Cursed Man	skill1334	https://mw2.wiki/skill/1334-summon-cursed-man/1/lu4	lu4
1335	Balance Life	skill1335	https://mw2.wiki/skill/1335-balance-life/1/lu4	lu4
1336	Curse of Doom	skill1336	https://mw2.wiki/skill/1336-curse-of-doom/1/lu4	lu4
1337	Curse of Abyss	skill1337	https://mw2.wiki/skill/1337-curse-of-abyss/1/lu4	lu4
1338	Arcane Chaos	skill1338	https://mw2.wiki/skill/1338-arcane-chaos/1/lu4	lu4
1339	Fire Vortex	skill1339	https://mw2.wiki/skill/1339-fire-vortex/1/lu4	lu4
1340	Ice Vortex	skill1340	https://mw2.wiki/skill/1340-ice-vortex/1/lu4	lu4
1341	Wind Vortex	skill1341	https://mw2.wiki/skill/1341-wind-vortex/1/lu4	lu4
1342	Light Vortex	skill1342	https://mw2.wiki/skill/1342-light-vortex/1/lu4	lu4
1343	Dark Vortex	skill1343	https://mw2.wiki/skill/1343-dark-vortex/1/lu4	lu4
1344	Mass Warrior Bane	skill1344	https://mw2.wiki/skill/1344-mass-warrior-bane/1/lu4	lu4
1345	Mass Mage Bane	skill1345	https://mw2.wiki/skill/1345-mass-mage-bane/1/lu4	lu4
1346	Warrior Servitor	skill1346	https://mw2.wiki/skill/1346-warrior-servitor/1/lu4	lu4
1347	Wizard Servitor	skill1347	https://mw2.wiki/skill/1347-wizard-servitor/1/lu4	lu4
1348	Assassin Servitor	skill1348	https://mw2.wiki/skill/1348-assassin-servitor/1/lu4	lu4
1349	Final Servitor	skill1349	https://mw2.wiki/skill/1349-final-servitor/1/lu4	lu4
1350	Warrior Bane	skill1350	https://mw2.wiki/skill/1350-warrior-bane/1/lu4	lu4
1351	Mage Bane	skill1351	https://mw2.wiki/skill/1351-mage-bane/1/lu4	lu4
1352	Elemental Protection	skill1352	https://mw2.wiki/skill/1352-elemental-protection/1/lu4	lu4
1353	Divine Protection	skill1353	https://mw2.wiki/skill/1353-divine-protection/1/lu4	lu4
1354	Arcane Protection	skill1354	https://mw2.wiki/skill/1354-arcane-protection/1/lu4	lu4
1355	Prophecy of Water	skill1355	https://mw2.wiki/skill/1355-prophecy-of-water/1/lu4	lu4
1356	Prophecy of Fire	skill1356	https://mw2.wiki/skill/1356-prophecy-of-fire/1/lu4	lu4
1357	Prophecy of Wind	skill1357	https://mw2.wiki/skill/1357-prophecy-of-wind/1/lu4	lu4
1358	Block Shield	skill1358	https://mw2.wiki/skill/1358-block-shield/1/lu4	lu4
1359	Block Wind Walk	skill1359	https://mw2.wiki/skill/1359-block-wind-walk/1/lu4	lu4
1360	Mass Block Shield	skill1360	https://mw2.wiki/skill/1360-mass-block-shield/1/lu4	lu4
1361	Mass Block Wind Walk	skill1361	https://mw2.wiki/skill/1361-mass-block-wind-walk/1/lu4	lu4
1362	Chant of Spirit	skill1362	https://mw2.wiki/skill/1362-chant-of-spirit/1/lu4	lu4
1363	Chant of Victory	skill1363	https://mw2.wiki/skill/1363-chant-of-victory/1/lu4	lu4
1364	Eye of Pa'agrio	skill1364	https://mw2.wiki/skill/1364-eye-of-paagrio/1/lu4	lu4
1365	Soul of Pa'agrio	skill1365	https://mw2.wiki/skill/1365-soul-of-paagrio/1/lu4	lu4
1366	Seal of Despair	skill1366	https://mw2.wiki/skill/1366-seal-of-despair/1/lu4	lu4
1367	Seal of Disease	skill1367	https://mw2.wiki/skill/1367-seal-of-disease/1/lu4	lu4
1368	Expand Dwarven Craft	skill1368	https://mw2.wiki/skill/1368-expand-dwarven-craft/1/lu4	lu4
1369	Expand Common Craft	skill1369	https://mw2.wiki/skill/1369-expand-common-craft/1/lu4	lu4
1370	Expand Trade	skill1370	https://mw2.wiki/skill/1370-expand-trade/1/lu4	lu4
1371	Expand Storage	skill0333	https://mw2.wiki/skill/1371-expand-storage/1/lu4	lu4
1372	Expand Inventory	skill0332	https://mw2.wiki/skill/1372-expand-inventory/1/lu4	lu4
1373	Strider Mastery	skill1373	https://mw2.wiki/skill/1373-strider-mastery/1/lu4	lu4
1374	Heroic Valor	skill1374	https://mw2.wiki/skill/1374-heroic-valor/1/lu4	lu4
1375	Heroic Grandeur	skill1375	https://mw2.wiki/skill/1375-heroic-grandeur/1/lu4	lu4
1376	Heroic Dread	skill1376	https://mw2.wiki/skill/1376-heroic-dread/1/lu4	lu4
		skill0000	https://mw2.wiki/skill/1377/1/lu4	lu4
		skill0000	https://mw2.wiki/skill/1378/1/lu4	lu4
		skill0000	https://mw2.wiki/skill/1379/1/lu4	lu4
1380	Betray	skill1380	https://mw2.wiki/skill/1380-betray/1/lu4	lu4
1381	Mass Fear	skill1381	https://mw2.wiki/skill/1381-mass-fear/1/lu4	lu4
1382	Mass Gloom	skill1382	https://mw2.wiki/skill/1382-mass-gloom/1/lu4	lu4
1383	Mass Surrender to Fire	skill1383	https://mw2.wiki/skill/1383-mass-surrender-to-fire/1/lu4	lu4
1384	Mass Surrender to Water	skill1384	https://mw2.wiki/skill/1384-mass-surrender-to-water/1/lu4	lu4
1385	Mass Surrender to Wind	skill1385	https://mw2.wiki/skill/1385-mass-surrender-to-wind/1/lu4	lu4
1386	Arcane Disruption	skill1386	https://mw2.wiki/skill/1386-arcane-disruption/1/lu4	lu4
1387	Summon Cursed Bones	skill1387	https://mw2.wiki/skill/1387-summon-cursed-bones/1/lu4	lu4
1388	Greater Might	skill1388	https://mw2.wiki/skill/1388-greater-might/1/lu4	lu4
1389	Greater Shield	skill1389	https://mw2.wiki/skill/1389-greater-shield/1/lu4	lu4
1390	War Chant	skill1390	https://mw2.wiki/skill/1390-war-chant/1/lu4	lu4
1391	Earth Chant	skill1391	https://mw2.wiki/skill/1391-earth-chant/1/lu4	lu4
1392	Resist Holy	skill1392	https://mw2.wiki/skill/1392-resist-holy/1/lu4	lu4
1393	Resist Dark	skill1393	https://mw2.wiki/skill/1393-resist-dark/1/lu4	lu4
1394	Trance	skill1394	https://mw2.wiki/skill/1394-trance/1/lu4	lu4
1395	Erase	skill1395	https://mw2.wiki/skill/1395-erase/1/lu4	lu4
1396	Magical Backfire	skill1396	https://mw2.wiki/skill/1396-magical-backfire/1/lu4	lu4
1397	Clarity	skill1397	https://mw2.wiki/skill/1397-clarity/1/lu4	lu4
1398	Mana Burn	skill1398	https://mw2.wiki/skill/1398-mana-burn/1/lu4	lu4
1399	Mana Storm	skill1399	https://mw2.wiki/skill/1399-mana-storm/1/lu4	lu4
1400	Turn Undead	skill1400	https://mw2.wiki/skill/1400-turn-undead/1/lu4	lu4
1401	Major Heal	skill1401	https://mw2.wiki/skill/1401-major-heal/1/lu4	lu4
1402	Major Group Heal	skill1402	https://mw2.wiki/skill/1402-major-group-heal/1/lu4	lu4
1403	Summon Friend	skill1403	https://mw2.wiki/skill/1403-summon-friend/1/lu4	lu4
1404	Word of Invitation		https://mw2.wiki/skill/1404-word-of-invitation/1/lu4	lu4
1405	Divine Inspiration	skill1405	https://mw2.wiki/skill/1405-divine-inspiration/1/lu4	lu4
1406	Summon Feline King	skill1406	https://mw2.wiki/skill/1406-summon-feline-king/1/lu4	lu4
1407	Summon Magnus the Unicorn	skill1407	https://mw2.wiki/skill/1407-summon-magnus-the-unicorn/1/lu4	lu4
1408	Summon Spectral Lord	skill1408	https://mw2.wiki/skill/1408-summon-spectral-lord/1/lu4	lu4
1409	Cleanse	skill1409	https://mw2.wiki/skill/1409-cleanse/1/lu4	lu4
1410	Salvation	skill1410	https://mw2.wiki/skill/1410-salvation/1/lu4	lu4
1411	Mystic Immunity	skill1411	https://mw2.wiki/skill/1411-mystic-immunity/1/lu4	lu4
1412	Spell Turning	skill1412	https://mw2.wiki/skill/1412-spell-turning/1/lu4	lu4
1413	Magnus' Chant	skill1413	https://mw2.wiki/skill/1413-magnus-chant/1/lu4	lu4
1414	Alliance Victory of Pa'agrio	skill1414	https://mw2.wiki/skill/1414-alliance-victory-of-paagrio/1/lu4	lu4
1415	Pa'agrio's Emblem	skill1415	https://mw2.wiki/skill/1415-paagrios-emblem/1/lu4	lu4
1416	Pa'agrio's Fist	skill1416	https://mw2.wiki/skill/1416-paagrios-fist/1/lu4	lu4
1417	Aura Flash	skill1417	https://mw2.wiki/skill/1417-aura-flash/1/lu4	lu4
1418	Celestial Shield	skill1418	https://mw2.wiki/skill/1418-celestial-shield/1/lu4	lu4
1419	Volcano	skill1419	https://mw2.wiki/skill/1419-volcano/1/lu4	lu4
1420	Cyclone	skill1420	https://mw2.wiki/skill/1420-cyclone/1/lu4	lu4
1421	Raging Waves	skill1421	https://mw2.wiki/skill/1421-raging-waves/1/lu4	lu4
1422	Day of Doom	skill1422	https://mw2.wiki/skill/1422-day-of-doom/1/lu4	lu4
1423	Gehenna	skill1423	https://mw2.wiki/skill/1423-gehenna/1/lu4	lu4
1424	Anti-Summoning Field	skill1424	https://mw2.wiki/skill/1424-anti-summoning-field/1/lu4	lu4
1425	Purification Field	skill1425	https://mw2.wiki/skill/1425-purification-field/1/lu4	lu4
1426	Miracle	skill1426	https://mw2.wiki/skill/1426-miracle/1/lu4	lu4
1427	Alliance Flames of Invincibility	skill1427	https://mw2.wiki/skill/1427-alliance-flames-of-invincibility/1/lu4	lu4
1428	Mass Recharge	skill1428	https://mw2.wiki/skill/1428-mass-recharge/1/lu4	lu4
1429	Gate Chant	skill1429	https://mw2.wiki/skill/1429-gate-chant/1/lu4	lu4
1430	Invocation	skill1430	https://mw2.wiki/skill/1430-invocation/1/lu4	lu4
1442	Protection from Darkness	skill1442	https://mw2.wiki/skill/1442-protection-from-darkness/1/lu4	lu4
1443	Dark Weapon	skill1443	https://mw2.wiki/skill/1443-dark-weapon/1/lu4	lu4
1445	Surrender to Dark	skill1445	https://mw2.wiki/skill/1445-surrender-to-dark/1/lu4	lu4
1457	Empowering Echo	skill1457	https://mw2.wiki/skill/1457-empowering-echo/1/lu4	lu4
1459	Divine Power	skill1459	https://mw2.wiki/skill/1459-divine-power/1/lu4	lu4
1460	Mana Gain	skill1460	https://mw2.wiki/skill/1460-mana-gain/1/lu4	lu4
1461	Chant of Protection	skill1461	https://mw2.wiki/skill/1461-chant-of-protection/1/lu4	lu4
1492	Flame Armor	skill1492	https://mw2.wiki/skill/1492-flame-armor/1/lu4	lu4
1493	Frost Armor	skill1493	https://mw2.wiki/skill/1493-frost-armor/1/lu4	lu4
1494	Hurricane Armor	skill1494	https://mw2.wiki/skill/1494-hurricane-armor/1/lu4	lu4
1496	Servitor Barrier	skill1496	https://mw2.wiki/skill/1496-servitor-barrier/1/lu4	lu4
1498	Mutual Response	skill1498	https://mw2.wiki/skill/1498-mutual-response/1/lu4	lu4
1506	Blessing of Eva	skill1506	https://mw2.wiki/skill/1506-blessing-of-eva/1/lu4	lu4
1507	Lord of Vampire	skill1507	https://mw2.wiki/skill/1507-lord-of-vampire/1/lu4	lu4
1524	Surrender to Holy	skill1524	https://mw2.wiki/skill/1524-surrender-to-holy/1/lu4	lu4
1526	Steal Mana	skill1526	https://mw2.wiki/skill/1526-steal-mana/1/lu4	lu4
1531	Blessed Blood	skill1218	https://mw2.wiki/skill/1531-blessed-blood/1/lu4	lu4
1535	Chant of Movement	skill1535	https://mw2.wiki/skill/1535-chant-of-movement/1/lu4	lu4
1539	Stigma of Shilien	skill1539	https://mw2.wiki/skill/1539-stigma-of-shilien/1/lu4	lu4
1540	Turn to Stone	skill1540	https://mw2.wiki/skill/1540-turn-to-stone/1/lu4	lu4
1542	Counter Critical	skill1542	https://mw2.wiki/skill/1542-counter-critical/1/lu4	lu4
1543	Great Fury	skill1543	https://mw2.wiki/skill/1543-great-fury/1/lu4	lu4
1547	Spirit Sharing	skill1497	https://mw2.wiki/skill/1547-spirit-sharing/1/lu4	lu4
1548	Resist Earth	skill1548	https://mw2.wiki/skill/1548-resist-earth/1/lu4	lu4
1558	Dimension Spiral	skill1558	https://mw2.wiki/skill/1558-dimension-spiral/1/lu4	lu4
1559	Potential Ability	skill1559	https://mw2.wiki/skill/1559-potential-ability/1/lu4	lu4
1561	Battle Cry	skill1561	https://mw2.wiki/skill/1561-battle-cry/1/lu4	lu4
1562	Chant of Berserker	skill1562	https://mw2.wiki/skill/1562-chant-of-berserker/1/lu4	lu4
1563	Fury of Pa'agrio	skill1563	https://mw2.wiki/skill/1563-fury-of-paagrio/1/lu4	lu4
1564	Piercing Attack	skill1564	https://mw2.wiki/skill/1564-piercing-attack/1/lu4	lu4
1566	Class Change	skill0000	https://mw2.wiki/skill/1566-class-change/1/lu4	lu4
1567	Class Change	skill0000	https://mw2.wiki/skill/1567-class-change/1/lu4	lu4
1568	Class Change	skill0000	https://mw2.wiki/skill/1568-class-change/1/lu4	lu4
1569	Class Change	skill0000	https://mw2.wiki/skill/1569-class-change/1/lu4	lu4
2001	Red Potion	skill0000	https://mw2.wiki/skill/2001-red-potion/1/lu4	lu4
2002	Healing Drug	skill0000	https://mw2.wiki/skill/2002-healing-drug/1/lu4	lu4
2003	Squash Seed	skill0000	https://mw2.wiki/skill/2003-squash-seed/1/lu4	lu4
2004	Large Squash Seed	skill0000	https://mw2.wiki/skill/2004-large-squash-seed/1/lu4	lu4
2005	Nectar	skill0000	https://mw2.wiki/skill/2005-nectar/1/lu4	lu4
2006	Scroll: Enchant Weapon (Grade A)	skill0000	https://mw2.wiki/skill/2006-scroll-enchant-weapon-grade-a/1/lu4	lu4
2007	Scroll: Enchant Armor (Grade A)	skill0000	https://mw2.wiki/skill/2007-scroll-enchant-armor-grade-a/1/lu4	lu4
2008	Item - Beast Spirit Shot	skill0000	https://mw2.wiki/skill/2008-item-beast-spirit-shot/1/lu4	lu4
2009	Item - Beast Blessed Spirit Shot	skill0000	https://mw2.wiki/skill/2009-item-beast-blessed-spirit-shot/1/lu4	lu4
2010	Endeavor Potion	skill0000	https://mw2.wiki/skill/2010-endeavor-potion/1/lu4	lu4
2011	Haste Potion	etc_potion_green_i00	https://mw2.wiki/skill/2011-haste-potion/1/lu4	lu4
2012	Potion of Alacrity	etc_reagent_green_i00	https://mw2.wiki/skill/2012-potion-of-alacrity/1/lu4	lu4
2013	Scroll of Escape	skill0000	https://mw2.wiki/skill/2013-scroll-of-escape/1/lu4	lu4
2014	Scroll of Resurrection	skill0000	https://mw2.wiki/skill/2014-scroll-of-resurrection/1/lu4	lu4
2015	Scroll: Enchant Weapon (Grade B)	skill0000	https://mw2.wiki/skill/2015-scroll-enchant-weapon-grade-b/1/lu4	lu4
2016	Scroll: Enchant Armor (Grade B)	skill0000	https://mw2.wiki/skill/2016-scroll-enchant-armor-grade-b/1/lu4	lu4
2017	Scroll: Enchant Weapon (Grade C)	skill0000	https://mw2.wiki/skill/2017-scroll-enchant-weapon-grade-c/1/lu4	lu4
2018	Scroll: Enchant Armor (Grade C)	skill0000	https://mw2.wiki/skill/2018-scroll-enchant-armor-grade-c/1/lu4	lu4
2019	Scroll: Enchant Weapon (Grade D)	skill0000	https://mw2.wiki/skill/2019-scroll-enchant-weapon-grade-d/1/lu4	lu4
2020	Scroll: Enchant Armor (Grade D)	skill0000	https://mw2.wiki/skill/2020-scroll-enchant-armor-grade-d/1/lu4	lu4
2021	Scroll: Enchant Weapon (Grade S)	skill0000	https://mw2.wiki/skill/2021-scroll-enchant-weapon-grade-s/1/lu4	lu4
2022	Scroll: Enchant Armor (Grade S)	skill0000	https://mw2.wiki/skill/2022-scroll-enchant-armor-grade-s/1/lu4	lu4
2023	Firework: Sparkler	skill0000	https://mw2.wiki/skill/2023-firework-sparkler/1/lu4	lu4
2024	Firework: Skybreaker	skill0000	https://mw2.wiki/skill/2024-firework-skybreaker/1/lu4	lu4
2025	Firework: Eternal Radiance	skill0000	https://mw2.wiki/skill/2025-firework-eternal-radiance/1/lu4	lu4
2026	Scroll: Enchant Weapon (Grade S)	skill0000	https://mw2.wiki/skill/2026-scroll-enchant-weapon-grade-s/1/lu4	lu4
2027	Scroll: Enchant Weapon (Grade A)	skill0000	https://mw2.wiki/skill/2027-scroll-enchant-weapon-grade-a/1/lu4	lu4
2028	Scroll: Enchant Weapon (Grade B)	skill0000	https://mw2.wiki/skill/2028-scroll-enchant-weapon-grade-b/1/lu4	lu4
2029	Scroll: Enchant Weapon (Grade C)	skill0000	https://mw2.wiki/skill/2029-scroll-enchant-weapon-grade-c/1/lu4	lu4
2030	Scroll: Enchant Weapon (Grade D)	skill0000	https://mw2.wiki/skill/2030-scroll-enchant-weapon-grade-d/1/lu4	lu4
2031	Lesser Healing Potion	etc_lesser_potion_red_i00	https://mw2.wiki/skill/2031-lesser-healing-potion/1/lu4	lu4
2032	Healing Potion	etc_potion_scarlet_i00	https://mw2.wiki/skill/2032-healing-potion/1/lu4	lu4
2033	Item - Beast Soul Shot	skill0000	https://mw2.wiki/skill/2033-item-beast-soul-shot/1/lu4	lu4
2034	Greater Haste Potion	etc_lesser_potion_green_i00	https://mw2.wiki/skill/2034-greater-haste-potion/1/lu4	lu4
2035	Greater Swift Attack Potion	etc_lesser_potion_purple_i00	https://mw2.wiki/skill/2035-greater-swift-attack-potion/1/lu4	lu4
2036	Blessed Scroll of Escape	skill0000	https://mw2.wiki/skill/2036-blessed-scroll-of-escape/1/lu4	lu4
2037	Greater Healing Potion	etc_reagent_white_i00	https://mw2.wiki/skill/2037-greater-healing-potion/1/lu4	lu4
2038	Quick Healing Potion	skill0000	https://mw2.wiki/skill/2038-quick-healing-potion/1/lu4	lu4
2039	Soulshot: No Grade	skill0000	https://mw2.wiki/skill/2039-soulshot-no-grade/1/lu4	lu4
2040	Scroll of Escape: Clan Hall	skill0000	https://mw2.wiki/skill/2040-scroll-of-escape-clan-hall/1/lu4	lu4
2041	Scroll of Escape: Castle	skill0000	https://mw2.wiki/skill/2041-scroll-of-escape-castle/1/lu4	lu4
2042	Antidote	skill0000	https://mw2.wiki/skill/2042-antidote/1/lu4	lu4
2043	Greater Antidote	skill0000	https://mw2.wiki/skill/2043-greater-antidote/1/lu4	lu4
2044	Bandage	skill0000	https://mw2.wiki/skill/2044-bandage/1/lu4	lu4
2045	Emergency Dressing	skill0000	https://mw2.wiki/skill/2045-emergency-dressing/1/lu4	lu4
2046	Summoning Pet	skill0000	https://mw2.wiki/skill/2046-summoning-pet/1/lu4	lu4
2047	Spiritshot: No Grade	skill0000	https://mw2.wiki/skill/2047-spiritshot-no-grade/1/lu4	lu4
2048	Wolves' Food	skill0000	https://mw2.wiki/skill/2048-wolves-food/1/lu4	lu4
2049	Blessed Scroll of Resurrection	skill0000	https://mw2.wiki/skill/2049-blessed-scroll-of-resurrection/1/lu4	lu4
2050	Guidance Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2050-guidance-scroll/1/lu4	lu4
2051	Death Whisper Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2051-death-whisper-scroll/1/lu4	lu4
2052	Focus Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2052-focus-scroll/1/lu4	lu4
2053	Greater Acumen Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2053-greater-acumen-scroll/1/lu4	lu4
2054	Haste Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2054-haste-scroll/1/lu4	lu4
2055	Agility Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2055-agility-scroll/1/lu4	lu4
2056	Mystic Empower Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2056-mystic-empower-scroll/1/lu4	lu4
2057	Might Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2057-might-scroll/1/lu4	lu4
2058	Wind Walk Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2058-wind-walk-scroll/1/lu4	lu4
2059	Shield Scroll	etc_scroll_white_i00	https://mw2.wiki/skill/2059-shield-scroll/1/lu4	lu4
2060	Healing Medicine	skill0000	https://mw2.wiki/skill/2060-healing-medicine/1/lu4	lu4
2061	Blessed Spiritshot: No Grade	skill0000	https://mw2.wiki/skill/2061-blessed-spiritshot-no-grade/1/lu4	lu4
2062	Blessed Scroll of Resurrection	skill0000	https://mw2.wiki/skill/2062-blessed-scroll-of-resurrection/1/lu4	lu4
2063	Hatchling Food	skill0000	https://mw2.wiki/skill/2063-hatchling-food/1/lu4	lu4
2064	Scroll of Mana Regeneration	etc_scroll_white_i00	https://mw2.wiki/skill/2064-scroll-of-mana-regeneration/1/lu4	lu4
2065	Box Key	skill0000	https://mw2.wiki/skill/2065-box-key/1/lu4	lu4
2066	Item - Theme Sound Crystal	skill0000	https://mw2.wiki/skill/2066-item-theme-sound-crystal/1/lu4	lu4
2067	Item - Theme Sound Crystal	skill0000	https://mw2.wiki/skill/2067-item-theme-sound-crystal/1/lu4	lu4
2068	Item - Race Sound Crystal	skill0000	https://mw2.wiki/skill/2068-item-race-sound-crystal/1/lu4	lu4
2069	Item - Race Sound Crystal	skill0000	https://mw2.wiki/skill/2069-item-race-sound-crystal/1/lu4	lu4
2070	Item - Race Sound Crystal	skill0000	https://mw2.wiki/skill/2070-item-race-sound-crystal/1/lu4	lu4
2071	Item - Race Sound Crystal	skill0000	https://mw2.wiki/skill/2071-item-race-sound-crystal/1/lu4	lu4
2072	Item - Race Sound Crystal	skill0000	https://mw2.wiki/skill/2072-item-race-sound-crystal/1/lu4	lu4
2073	Item - Theme Sound Crystal	skill0000	https://mw2.wiki/skill/2073-item-theme-sound-crystal/1/lu4	lu4
2074	Potion of Critical Escape	etc_potion_red_i00	https://mw2.wiki/skill/2074-potion-of-critical-escape/1/lu4	lu4
2075	Decrease Hate Scroll	skill0000	https://mw2.wiki/skill/2075-decrease-hate-scroll/1/lu4	lu4
2076	Bless of Eva	etc_bless_of_eva_i00	https://mw2.wiki/skill/2076-bless-of-eva/1/lu4	lu4
2077	Potion of Revenge	etc_potion_blue_i00	https://mw2.wiki/skill/2077-potion-of-revenge/1/lu4	lu4
2078	Compressed Package of Soulshots: No Grade	skill0000	https://mw2.wiki/skill/2078-compressed-package-of-soulshots-no-grade/1/lu4	lu4
2079	Compressed Package of Soulshots: D-grade	skill0000	https://mw2.wiki/skill/2079-compressed-package-of-soulshots-d-grade/1/lu4	lu4
2080	Compressed Package of Soulshots: C-grade	skill0000	https://mw2.wiki/skill/2080-compressed-package-of-soulshots-c-grade/1/lu4	lu4
2081	Compressed Package of Soulshots: B-grade	skill0000	https://mw2.wiki/skill/2081-compressed-package-of-soulshots-b-grade/1/lu4	lu4
2082	Compressed Package of Soulshots: A-grade	skill0000	https://mw2.wiki/skill/2082-compressed-package-of-soulshots-a-grade/1/lu4	lu4
2083	Compressed Package of Soulshots: S-grade	skill0000	https://mw2.wiki/skill/2083-compressed-package-of-soulshots-s-grade/1/lu4	lu4
2084	Compressed Package of Spiritshots: No Grade	skill0000	https://mw2.wiki/skill/2084-compressed-package-of-spiritshots-no-grade/1/lu4	lu4
2085	Compressed Package of Spiritshots: D-grade	skill0000	https://mw2.wiki/skill/2085-compressed-package-of-spiritshots-d-grade/1/lu4	lu4
2086	Compressed Package of Spiritshots: C-grade	skill0000	https://mw2.wiki/skill/2086-compressed-package-of-spiritshots-c-grade/1/lu4	lu4
2087	Compressed Package of Spiritshots: B-grade	skill0000	https://mw2.wiki/skill/2087-compressed-package-of-spiritshots-b-grade/1/lu4	lu4
2088	Compressed Package of Spiritshots: A-grade	skill0000	https://mw2.wiki/skill/2088-compressed-package-of-spiritshots-a-grade/1/lu4	lu4
2089	Compressed Package of Spiritshots: S-grade	skill0000	https://mw2.wiki/skill/2089-compressed-package-of-spiritshots-s-grade/1/lu4	lu4
2090	Compressed Package of Blessed Spiritshots: No Grade	skill0000	https://mw2.wiki/skill/2090-compressed-package-of-blessed-spiritshots-no-grade/1/lu4	lu4
2091	Compressed Package of Blessed Spiritshots: D-grade	skill0000	https://mw2.wiki/skill/2091-compressed-package-of-blessed-spiritshots-d-grade/1/lu4	lu4
2092	Compressed Package of Blessed Spiritshots: C-grade	skill0000	https://mw2.wiki/skill/2092-compressed-package-of-blessed-spiritshots-c-grade/1/lu4	lu4
2093	Compressed Package of Blessed Spiritshots: B-grade	skill0000	https://mw2.wiki/skill/2093-compressed-package-of-blessed-spiritshots-b-grade/1/lu4	lu4
2094	Compressed Package of Blessed Spiritshots: A-grade	skill0000	https://mw2.wiki/skill/2094-compressed-package-of-blessed-spiritshots-a-grade/1/lu4	lu4
2095	Compressed Package of Blessed Spiritshots: S-grade	skill0000	https://mw2.wiki/skill/2095-compressed-package-of-blessed-spiritshots-s-grade/1/lu4	lu4
2096	Soul Crystal	skill0000	https://mw2.wiki/skill/2096-soul-crystal/1/lu4	lu4
2097	Sowing	skill0000	https://mw2.wiki/skill/2097-sowing/1/lu4	lu4
2098	Harvesting	skill0000	https://mw2.wiki/skill/2098-harvesting/1/lu4	lu4
2099	Escape: 3 minutes	skill0000	https://mw2.wiki/skill/2099-escape-3-minutes/1/lu4	lu4
2100	Escape: 1 second	skill0000	https://mw2.wiki/skill/2100-escape-1-second/1/lu4	lu4
2101	Feed: General Strider	skill0000	https://mw2.wiki/skill/2101-feed-general-strider/1/lu4	lu4
2102	Feed: Clan Hall Strider	skill0000	https://mw2.wiki/skill/2102-feed-clan-hall-strider/1/lu4	lu4
2103	Mystery Potion	skill0000	https://mw2.wiki/skill/2103-mystery-potion/1/lu4	lu4
2104	Greater Compressed Package of Soulshots: No-grade	skill0000	https://mw2.wiki/skill/2104-greater-compressed-package-of-soulshots-no-grade/1/lu4	lu4
2105	Greater Compressed Package of Soulshots: D-grade	skill0000	https://mw2.wiki/skill/2105-greater-compressed-package-of-soulshots-d-grade/1/lu4	lu4
2106	Greater Compressed Package of Soulshots: C-grade	skill0000	https://mw2.wiki/skill/2106-greater-compressed-package-of-soulshots-c-grade/1/lu4	lu4
2107	Greater Compressed Package of Soulshots: B-grade	skill0000	https://mw2.wiki/skill/2107-greater-compressed-package-of-soulshots-b-grade/1/lu4	lu4
2108	Greater Compressed Package of Soulshots: A-grade	skill0000	https://mw2.wiki/skill/2108-greater-compressed-package-of-soulshots-a-grade/1/lu4	lu4
2109	Greater Compressed Package of Soulshots: S-grade	skill0000	https://mw2.wiki/skill/2109-greater-compressed-package-of-soulshots-s-grade/1/lu4	lu4
2110	Greater Compressed Package of Spiritshots: No-grade	skill0000	https://mw2.wiki/skill/2110-greater-compressed-package-of-spiritshots-no-grade/1/lu4	lu4
2111	Greater Compressed Package of Spiritshots: D-grade	skill0000	https://mw2.wiki/skill/2111-greater-compressed-package-of-spiritshots-d-grade/1/lu4	lu4
2112	Greater Compressed Package of Spiritshots: C-grade	skill0000	https://mw2.wiki/skill/2112-greater-compressed-package-of-spiritshots-c-grade/1/lu4	lu4
2113	Greater Compressed Package of Spiritshots: B-grade	skill0000	https://mw2.wiki/skill/2113-greater-compressed-package-of-spiritshots-b-grade/1/lu4	lu4
2114	Greater Compressed Package of Spiritshots: A-grade	skill0000	https://mw2.wiki/skill/2114-greater-compressed-package-of-spiritshots-a-grade/1/lu4	lu4
2115	Greater Compressed Package of Spiritshots: S-grade	skill0000	https://mw2.wiki/skill/2115-greater-compressed-package-of-spiritshots-s-grade/1/lu4	lu4
2116	Greater Compressed Package of Blessed Spiritshots: No-grade	skill0000	https://mw2.wiki/skill/2116-greater-compressed-package-of-blessed-spiritshots-no-grade/1/lu4	lu4
2117	Greater Compressed Package of Blessed Spiritshots: D-grade	skill0000	https://mw2.wiki/skill/2117-greater-compressed-package-of-blessed-spiritshots-d-grade/1/lu4	lu4
