npc_id	chronicle	name	url	title	icon_url	level	hp	mp	p_atk	m_atk	p_def	m_def	accuracy	evasion	exp	sp	attack_attribute	defence_attribute	def_fire	def_water	def_wind	def_earth	def_holy	def_unholy	drops	spoils	skills	map_image	spawn_points	respawn_time
18337.0	lu4	Dark Choir Archer	https://wiki.mw2.wiki/npc/18337-dark-choir-archer/lu4	Dark Choir Archer	https://wiki.mw2.wiki/icon64/skill4290.png	83	24 241	2 168	3 744	1 457	628	543	134	144	0	0	Unholy 170	Fire 150Water 150Wind 150Earth 150Holy 130Unholy 170	150	150	150	150	130	170	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "HP Increase (4x)", "skill_url": "https://wiki.mw2.wiki/skill/4408-hp-increase-4x/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4305.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Very Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-very-strong-p-atk/16/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-slightly-strong-p-def/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0142.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Light Armor Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-light-armor-type/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4313.png"}, {"skill_name": "One-handed Blunt Weapons", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-blunt-weapons/5/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4417-undead/36/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "Greater Sleep Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4438-greater-sleep-resistance/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4286.png"}, {"skill_name": "Greater Hold Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4439-greater-hold-resistance/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4288.png"}]		[]	nan
18338.0	lu4	Dark Choir Witch Doctor	https://wiki.mw2.wiki/npc/18338-dark-choir-witch-doctor/lu4	Dark Choir Witch Doctor	https://wiki.mw2.wiki/icon64/skill4298.png	83	18 181	2 168	2 269	3 497	523	815	134	144	0	0	Unholy 170	Fire 150Water 150Wind 150Earth 150Holy 110Unholy 170	150	150	150	150	110	170	[]	[]	[{"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4416-demons/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "HP Increase (3x)", "skill_url": "https://wiki.mw2.wiki/skill/4408-hp-increase-3x/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4304.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-average-p-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Very Strong M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-very-strong-m-atk/16/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4411_normal.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Strong M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-strong-m-def/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4413_normal.png"}, {"skill_name": "Light Armor Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-light-armor-type/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4313.png"}, {"skill_name": "Bare Hands", "skill_url": "https://wiki.mw2.wiki/skill/4415-bare-hands/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4417-demons/14/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "Greater Sleep Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4438-greater-sleep-resistance/5/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4286.png"}, {"skill_name": "Greater Hold Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4439-greater-hold-resistance/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4288.png"}]		[]	nan
18339.0	lu4	Dark Choir Player	https://wiki.mw2.wiki/npc/18339-dark-choir-player/lu4	Dark Choir Player	https://wiki.mw2.wiki/icon64/skill4290.png	83	24 241	2 168	3 744	1 457	739	543	134	134	0	0	Unholy 170	Fire 150Water 150Wind 150Earth 150Holy 130Unholy 170	150	150	150	150	130	170	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "HP Increase (4x)", "skill_url": "https://wiki.mw2.wiki/skill/4408-hp-increase-4x/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4305.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Very Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-very-strong-p-atk/16/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-slightly-strong-p-def/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0142.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4417-undead/36/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}]		[]	nan
18340.0	lu4	Hall Keeper Suicidal Soldier	https://wiki.mw2.wiki/npc/18340-hall-keeper-suicidal-soldier/lu4	Hall Keeper Suicidal Soldier	https://wiki.mw2.wiki/icon64/skill4290.png	83	24 241	2 168	2 269	1 457	616	543	134	134	0	0	Unholy 170	Fire 150Water 150Wind 150Earth 150Holy 110Unholy 170	150	150	150	150	110	170	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "HP Increase (4x)", "skill_url": "https://wiki.mw2.wiki/skill/4408-hp-increase-4x/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4305.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-average-p-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Bare Hands", "skill_url": "https://wiki.mw2.wiki/skill/4415-bare-hands/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4417-demons/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "Greater Sleep Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4438-greater-sleep-resistance/5/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4286.png"}, {"skill_name": "Greater Hold Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4439-greater-hold-resistance/5/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4288.png"}, {"skill_name": "Stun Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4256-stun-resistance/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
18341.0	lu4	Hall Keeper Suicidal Soldier	https://wiki.mw2.wiki/npc/18341-hall-keeper-suicidal-soldier/lu4	Hall Keeper Suicidal Soldier	https://wiki.mw2.wiki/icon64/skill4290.png	83	24 241	2 168	3 744	1 457	739	543	134	134	0	0	Unholy 170	Fire 150Water 150Wind 150Earth 150Holy 110Unholy 170	150	150	150	150	110	170	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "HP Increase (4x)", "skill_url": "https://wiki.mw2.wiki/skill/4408-hp-increase-4x/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4305.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Very Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-very-strong-p-atk/16/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-slightly-strong-p-def/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0142.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Bare Hands", "skill_url": "https://wiki.mw2.wiki/skill/4415-bare-hands/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4417-demons/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "Greater Sleep Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4438-greater-sleep-resistance/5/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4286.png"}, {"skill_name": "Greater Hold Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4439-greater-hold-resistance/5/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4288.png"}, {"skill_name": "Stun Resistance", "skill_url": "https://wiki.mw2.wiki/skill/4256-stun-resistance/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14285.0	lu4	Feline Queen	https://wiki.mw2.wiki/npc/14285-feline-queen/lu4	Feline Queen	https://wiki.mw2.wiki/icon64/skill4296.png	83	4 717	2 275	1 960	1 259	616	570	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Spirits", "skill_url": "https://wiki.mw2.wiki/skill/4416-spirits/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4296.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-average-p-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14286.0	lu4	Feline Queen	https://wiki.mw2.wiki/npc/14286-feline-queen/lu4	Feline Queen	https://wiki.mw2.wiki/icon64/skill4296.png	83	4 730	2 286	1 969	1 264	617	572	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Spirits", "skill_url": "https://wiki.mw2.wiki/skill/4416-spirits/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4296.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-average-p-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14287.0	lu4	Feline Queen	https://wiki.mw2.wiki/npc/14287-feline-queen/lu4	Feline Queen	https://wiki.mw2.wiki/icon64/skill4296.png	83	4 743	2 297	1 978	1 270	619	573	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Spirits", "skill_url": "https://wiki.mw2.wiki/skill/4416-spirits/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4296.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-average-p-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14028.0	lu4	Reanimated Man	https://wiki.mw2.wiki/npc/14028-reanimated-man/lu4	Reanimated Man	https://wiki.mw2.wiki/icon64/skill4290.png	83	4 717	2 275	2 352	1 259	616	570	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14288.0	lu4	Feline Queen	https://wiki.mw2.wiki/npc/14288-feline-queen/lu4	Feline Queen	https://wiki.mw2.wiki/icon64/skill4296.png	83	4 756	2 308	1 987	1 276	621	575	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Spirits", "skill_url": "https://wiki.mw2.wiki/skill/4416-spirits/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4296.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-average-p-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14029.0	lu4	Reanimated Man	https://wiki.mw2.wiki/npc/14029-reanimated-man/lu4	Reanimated Man	https://wiki.mw2.wiki/icon64/skill4290.png	83	4 730	2 286	2 363	1 264	617	572	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14030.0	lu4	Reanimated Man	https://wiki.mw2.wiki/npc/14030-reanimated-man/lu4	Reanimated Man	https://wiki.mw2.wiki/icon64/skill4290.png	83	4 743	2 297	2 374	1 270	619	573	134	134	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
