icon	name	id	grade	link
etc_recipe_yellow_i00	Recipe: Spirit Sword	2318	None	https://wiki.mw2.wiki/item/2318-recipe-spirit-sword/lu4
etc_recipe_yellow_i00	Recipe: Raid Sword	2319	None	https://wiki.mw2.wiki/item/2319-recipe-raid-sword/lu4
etc_recipe_yellow_i00	Recipe: Cursed Staff	2320	None	https://wiki.mw2.wiki/item/2320-recipe-cursed-staff/lu4
etc_recipe_yellow_i00	Recipe: Stiletto	2321	None	https://wiki.mw2.wiki/item/2321-recipe-stiletto/lu4
etc_recipe_yellow_i00	Recipe: Soulfire Dirk	2322	None	https://wiki.mw2.wiki/item/2322-recipe-soulfire-dirk/lu4
etc_recipe_yellow_i00	Recipe: Elemental Bow	2323	None	https://wiki.mw2.wiki/item/2323-recipe-elemental-bow/lu4
etc_recipe_yellow_i00	Recipe: Noble Elven Bow	2324	None	https://wiki.mw2.wiki/item/2324-recipe-noble-elven-bow/lu4
etc_recipe_yellow_i00	Recipe: Tears of Fairy	2325	None	https://wiki.mw2.wiki/item/2325-recipe-tears-of-fairy/lu4
etc_recipe_yellow_i00	Recipe: Horn of Glory	2326	None	https://wiki.mw2.wiki/item/2326-recipe-horn-of-glory/lu4
etc_recipe_yellow_i00	Recipe: Caliburs	2327	None	https://wiki.mw2.wiki/item/2327-recipe-caliburs/lu4
etc_recipe_yellow_i00	Recipe: Sword of Delusion	2328	None	https://wiki.mw2.wiki/item/2328-recipe-sword-of-delusion/lu4
etc_recipe_yellow_i00	Recipe: Tsurugi	2329	None	https://wiki.mw2.wiki/item/2329-recipe-tsurugi/lu4
etc_recipe_yellow_i00	Recipe: Homunkulus's Sword	2330	None	https://wiki.mw2.wiki/item/2330-recipe-homunkuluss-sword/lu4
etc_recipe_yellow_i00	Recipe: Poleaxe	2331	None	https://wiki.mw2.wiki/item/2331-recipe-poleaxe/lu4
etc_recipe_yellow_i00	Recipe: Sword of Limit	2332	None	https://wiki.mw2.wiki/item/2332-recipe-sword-of-limit/lu4
etc_recipe_yellow_i00	Recipe: Sword of Nightmare	2333	None	https://wiki.mw2.wiki/item/2333-recipe-sword-of-nightmare/lu4
etc_recipe_yellow_i00	Recipe: Sword of Whispering Death	2334	None	https://wiki.mw2.wiki/item/2334-recipe-sword-of-whispering-death/lu4
etc_recipe_yellow_i00	Recipe: War Axe	2335	None	https://wiki.mw2.wiki/item/2335-recipe-war-axe/lu4
etc_recipe_yellow_i00	Recipe: Nirvana Axe	2336	None	https://wiki.mw2.wiki/item/2336-recipe-nirvana-axe/lu4
etc_recipe_yellow_i00	Recipe: Stick of Eternity	2337	None	https://wiki.mw2.wiki/item/2337-recipe-stick-of-eternity/lu4
etc_recipe_yellow_i00	Recipe: Paradia Staff	2338	None	https://wiki.mw2.wiki/item/2338-recipe-paradia-staff/lu4
etc_recipe_yellow_i00	Recipe: Inferno Staff	2339	None	https://wiki.mw2.wiki/item/2339-recipe-inferno-staff/lu4
etc_recipe_yellow_i00	Recipe: Pa'agrian Hammer	2340	None	https://wiki.mw2.wiki/item/2340-recipe-paagrian-hammer/lu4
etc_recipe_yellow_i00	Recipe: Sage's Staff	2341	None	https://wiki.mw2.wiki/item/2341-recipe-sages-staff/lu4
etc_recipe_yellow_i00	Recipe: Club of Nature	2342	None	https://wiki.mw2.wiki/item/2342-recipe-club-of-nature/lu4
etc_recipe_yellow_i00	Recipe: Mace of Underworld	2343	None	https://wiki.mw2.wiki/item/2343-recipe-mace-of-underworld/lu4
etc_recipe_yellow_i00	Recipe: Grace Dagger	2344	None	https://wiki.mw2.wiki/item/2344-recipe-grace-dagger/lu4
etc_recipe_yellow_i00	Recipe: Dark Screamer	2345	None	https://wiki.mw2.wiki/item/2345-recipe-dark-screamer/lu4
etc_recipe_yellow_i00	Recipe: Fisted Blade	2346	None	https://wiki.mw2.wiki/item/2346-recipe-fisted-blade/lu4
etc_recipe_yellow_i00	Recipe: Akat Long Bow	2347	None	https://wiki.mw2.wiki/item/2347-recipe-akat-long-bow/lu4
etc_recipe_yellow_i00	Recipe: Heathen's Book	2348	None	https://wiki.mw2.wiki/item/2348-recipe-heathens-book/lu4
etc_recipe_yellow_i00	Recipe: Hex Doll	2349	None	https://wiki.mw2.wiki/item/2349-recipe-hex-doll/lu4
etc_recipe_yellow_i00	Recipe: Pa'agrian Axe	2350	None	https://wiki.mw2.wiki/item/2350-recipe-paagrian-axe/lu4
etc_recipe_yellow_i00	Recipe: Scorpion	2351	None	https://wiki.mw2.wiki/item/2351-recipe-scorpion/lu4
etc_recipe_yellow_i00	Recipe: Widow Maker	2352	None	https://wiki.mw2.wiki/item/2352-recipe-widow-maker/lu4
etc_recipe_yellow_i00	Recipe: Samurai Longsword	2353	None	https://wiki.mw2.wiki/item/2353-recipe-samurai-longsword/lu4
etc_recipe_yellow_i00	Recipe: Deadman's Staff	2354	None	https://wiki.mw2.wiki/item/2354-recipe-deadmans-staff/lu4
etc_recipe_yellow_i00	Recipe: Ghoul's Staff	2355	None	https://wiki.mw2.wiki/item/2355-recipe-ghouls-staff/lu4
etc_recipe_yellow_i00	Recipe: Demon's Staff	2356	None	https://wiki.mw2.wiki/item/2356-recipe-demons-staff/lu4
etc_recipe_yellow_i00	Recipe: Crystal Dagger	2357	None	https://wiki.mw2.wiki/item/2357-recipe-crystal-dagger/lu4
etc_recipe_yellow_i00	Recipe: Great Pata	2358	None	https://wiki.mw2.wiki/item/2358-recipe-great-pata/lu4
etc_recipe_yellow_i00	Recipe: Eminence Bow	2359	None	https://wiki.mw2.wiki/item/2359-recipe-eminence-bow/lu4
etc_recipe_yellow_i00	Recipe: Orcish Poleaxe	2360	None	https://wiki.mw2.wiki/item/2360-recipe-orcish-poleaxe/lu4
etc_recipe_yellow_i00	Recipe: Candle of Wisdom	2361	None	https://wiki.mw2.wiki/item/2361-recipe-candle-of-wisdom/lu4
etc_recipe_yellow_i00	Recipe: Blessed Branch	2362	None	https://wiki.mw2.wiki/item/2362-recipe-blessed-branch/lu4
etc_recipe_yellow_i00	Recipe: Phoenix Feather	2363	None	https://wiki.mw2.wiki/item/2363-recipe-phoenix-feather/lu4
etc_recipe_yellow_i00	Recipe: Cerberus Eye	2364	None	https://wiki.mw2.wiki/item/2364-recipe-cerberus-eye/lu4
etc_recipe_yellow_i00	Recipe: Scroll of Destruction	2365	None	https://wiki.mw2.wiki/item/2365-recipe-scroll-of-destruction/lu4
etc_recipe_yellow_i00	Recipe: Claws of Black Dragon	2366	None	https://wiki.mw2.wiki/item/2366-recipe-claws-of-black-dragon/lu4
etc_recipe_yellow_i00	Recipe: Three Eyed Crow's Feather	2367	None	https://wiki.mw2.wiki/item/2367-recipe-three-eyed-crows-feather/lu4
etc_recipe_yellow_i00	Recipe: Ring of Seal	2970	None	https://wiki.mw2.wiki/item/2970-recipe-ring-of-seal/lu4
etc_recipe_blue_i00	Recipe: Mithril Scale Gaiters	2971	None	https://wiki.mw2.wiki/item/2971-recipe-mithril-scale-gaiters/lu4
etc_recipe_blue_i00	Recipe: Brigandine Gaiters	2972	None	https://wiki.mw2.wiki/item/2972-recipe-brigandine-gaiters/lu4
etc_recipe_blue_i00	Recipe: Tunic (not for use)	2973	None	https://wiki.mw2.wiki/item/2973-recipe-tunic-not-for-use/lu4
etc_recipe_blue_i00	Recipe: Stockings (not for use)	2974	None	https://wiki.mw2.wiki/item/2974-recipe-stockings-not-for-use/lu4
etc_recipe_blue_i00	Recipe: Brigandine Helmet	2975	None	https://wiki.mw2.wiki/item/2975-recipe-brigandine-helmet/lu4
etc_recipe_blue_i00	Recipe: Manticore Skin Boots	2976	None	https://wiki.mw2.wiki/item/2976-recipe-manticore-skin-boots/lu4
etc_recipe_blue_i00	Recipe: Brigandine Boots	2977	None	https://wiki.mw2.wiki/item/2977-recipe-brigandine-boots/lu4
etc_recipe_blue_i00	Recipe: Elven Mithril Boots	2978	None	https://wiki.mw2.wiki/item/2978-recipe-elven-mithril-boots/lu4
etc_recipe_blue_i00	Recipe: Manticore Skin Gloves	2979	None	https://wiki.mw2.wiki/item/2979-recipe-manticore-skin-gloves/lu4
etc_recipe_blue_i00	Recipe: Brigandine Gauntlets	2980	None	https://wiki.mw2.wiki/item/2980-recipe-brigandine-gauntlets/lu4
etc_recipe_blue_i00	Recipe: Elven Mithril Gloves	2981	None	https://wiki.mw2.wiki/item/2981-recipe-elven-mithril-gloves/lu4
etc_recipe_blue_i00	Recipe: Brigandine Shield	2982	None	https://wiki.mw2.wiki/item/2982-recipe-brigandine-shield/lu4
etc_recipe_blue_i00	Recipe: Plate Helmet	2983	None	https://wiki.mw2.wiki/item/2983-recipe-plate-helmet/lu4
etc_recipe_blue_i00	Recipe: Salamander Skin Boots	2984	None	https://wiki.mw2.wiki/item/2984-recipe-salamander-skin-boots/lu4
etc_recipe_blue_i00	Recipe: Plate Boots	2985	None	https://wiki.mw2.wiki/item/2985-recipe-plate-boots/lu4
etc_recipe_blue_i00	Recipe: Sage's Worn Gloves	2986	None	https://wiki.mw2.wiki/item/2986-recipe-sages-worn-gloves/lu4
etc_recipe_blue_i00	Recipe: Plate Shield	2987	None	https://wiki.mw2.wiki/item/2987-recipe-plate-shield/lu4
etc_recipe_yellow_i00	Recipe: Reinforced Mithril Gaiters	2988	None	https://wiki.mw2.wiki/item/2988-recipe-reinforced-mithril-gaiters/lu4
etc_recipe_yellow_i00	Recipe: Chain Hood	2989	None	https://wiki.mw2.wiki/item/2989-recipe-chain-hood/lu4
etc_recipe_yellow_i00	Recipe: Chain Boots	2990	None	https://wiki.mw2.wiki/item/2990-recipe-chain-boots/lu4
etc_recipe_yellow_i00	Recipe: Karmian Boots	2991	None	https://wiki.mw2.wiki/item/2991-recipe-karmian-boots/lu4
etc_recipe_yellow_i00	Recipe: Plated Leather Boots	2992	None	https://wiki.mw2.wiki/item/2992-recipe-plated-leather-boots/lu4
etc_recipe_yellow_i00	Recipe: Dwarven Chain Boots	2993	None	https://wiki.mw2.wiki/item/2993-recipe-dwarven-chain-boots/lu4
etc_recipe_yellow_i00	Recipe: Boots of Seal	2994	None	https://wiki.mw2.wiki/item/2994-recipe-boots-of-seal/lu4
etc_recipe_yellow_i00	Recipe: Reinforced Mithril Gloves	2995	None	https://wiki.mw2.wiki/item/2995-recipe-reinforced-mithril-gloves/lu4
etc_recipe_yellow_i00	Recipe: Chain Gloves	2996	None	https://wiki.mw2.wiki/item/2996-recipe-chain-gloves/lu4
etc_recipe_yellow_i00	Recipe: Karmian Gloves	2997	None	https://wiki.mw2.wiki/item/2997-recipe-karmian-gloves/lu4
etc_recipe_yellow_i00	Recipe: Chain Shield	2998	None	https://wiki.mw2.wiki/item/2998-recipe-chain-shield/lu4
etc_recipe_yellow_i00	Recipe: Plated Leather Gloves	2999	None	https://wiki.mw2.wiki/item/2999-recipe-plated-leather-gloves/lu4
etc_recipe_yellow_i00	Recipe: Dwarven Chain Shield	3000	None	https://wiki.mw2.wiki/item/3000-recipe-dwarven-chain-shield/lu4
etc_recipe_yellow_i00	Recipe: Rind Leather Boots	3001	None	https://wiki.mw2.wiki/item/3001-recipe-rind-leather-boots/lu4
etc_recipe_yellow_i00	Recipe: Dwarven Chain Gloves	3002	None	https://wiki.mw2.wiki/item/3002-recipe-dwarven-chain-gloves/lu4
etc_recipe_yellow_i00	Recipe: Gloves of Seal	3003	None	https://wiki.mw2.wiki/item/3003-recipe-gloves-of-seal/lu4
etc_recipe_yellow_i00	Recipe: Rind Leather Gloves	3004	None	https://wiki.mw2.wiki/item/3004-recipe-rind-leather-gloves/lu4
etc_recipe_yellow_i00	Recipe: Demon's Boots	3005	None	https://wiki.mw2.wiki/item/3005-recipe-demons-boots/lu4
etc_recipe_yellow_i00	Recipe: Demon's Gloves	3006	None	https://wiki.mw2.wiki/item/3006-recipe-demons-gloves/lu4
etc_recipe_yellow_i00	Recipe: Theca Leather Boots	3007	None	https://wiki.mw2.wiki/item/3007-recipe-theca-leather-boots/lu4
etc_recipe_yellow_i00	Recipe: Theca Leather Gloves	3008	None	https://wiki.mw2.wiki/item/3008-recipe-theca-leather-gloves/lu4
etc_recipe_yellow_i00	Recipe: Composite Boots	3009	None	https://wiki.mw2.wiki/item/3009-recipe-composite-boots/lu4
etc_recipe_yellow_i00	Recipe: Composite Helmet	3010	None	https://wiki.mw2.wiki/item/3010-recipe-composite-helmet/lu4
etc_recipe_yellow_i00	Recipe: Divine Boots	3011	None	https://wiki.mw2.wiki/item/3011-recipe-divine-boots/lu4
etc_recipe_yellow_i00	Recipe: Full Plate Helmet	3012	None	https://wiki.mw2.wiki/item/3012-recipe-full-plate-helmet/lu4
etc_recipe_yellow_i00	Recipe: Drake Leather Boots	3013	None	https://wiki.mw2.wiki/item/3013-recipe-drake-leather-boots/lu4
etc_recipe_yellow_i00	Recipe: Full Plate Boots	3014	None	https://wiki.mw2.wiki/item/3014-recipe-full-plate-boots/lu4
etc_recipe_yellow_i00	Recipe: Drake Leather Gloves	3015	None	https://wiki.mw2.wiki/item/3015-recipe-drake-leather-gloves/lu4
etc_recipe_yellow_i00	Recipe: Full Plate Gauntlets	3016	None	https://wiki.mw2.wiki/item/3016-recipe-full-plate-gauntlets/lu4
etc_recipe_yellow_i00	Recipe: Divine Gloves	3017	None	https://wiki.mw2.wiki/item/3017-recipe-divine-gloves/lu4
etc_recipe_yellow_i00	Recipe: Blessed Gloves	3018	None	https://wiki.mw2.wiki/item/3018-recipe-blessed-gloves/lu4
etc_recipe_yellow_i00	Recipe: Full Plate Shield	3019	None	https://wiki.mw2.wiki/item/3019-recipe-full-plate-shield/lu4
etc_recipe_blue_i00	Recipe: Elven Long Sword	3020	None	https://wiki.mw2.wiki/item/3020-recipe-elven-long-sword/lu4
etc_recipe_yellow_i00	Recipe: Dwarven War Hammer	3021	None	https://wiki.mw2.wiki/item/3021-recipe-dwarven-war-hammer/lu4
etc_recipe_yellow_i00	Recipe: Yaksa Mace	3022	None	https://wiki.mw2.wiki/item/3022-recipe-yaksa-mace/lu4
etc_recipe_blue_i00	Recipe: Titan Key	3023	None	https://wiki.mw2.wiki/item/3023-recipe-titan-key/lu4
etc_recipe_blue_i00	Recipe: Journeyman Ring	3024	None	https://wiki.mw2.wiki/item/3024-recipe-journeyman-ring/lu4
etc_recipe_blue_i00	Recipe: Amber Bead	3025	None	https://wiki.mw2.wiki/item/3025-recipe-amber-bead/lu4
etc_recipe_blue_i00	Recipe: Spiritshot D	3032	None	https://wiki.mw2.wiki/item/3032-recipe-spiritshot-d/lu4
etc_recipe_yellow_i00	Recipe: Spiritshot C	3033	None	https://wiki.mw2.wiki/item/3033-recipe-spiritshot-c/lu4
etc_recipe_red_i00	Recipe: Spiritshot B	3034	None	https://wiki.mw2.wiki/item/3034-recipe-spiritshot-b/lu4
etc_recipe_violet_i00	Recipe: Spiritshot A	3035	None	https://wiki.mw2.wiki/item/3035-recipe-spiritshot-a/lu4
etc_recipe_black_i00	Recipe: Spiritshot S	3036	None	https://wiki.mw2.wiki/item/3036-recipe-spiritshot-s/lu4
etc_recipe_blue_i00	Recipe: Titan's Powerstone	3838	None	https://wiki.mw2.wiki/item/3838-recipe-titans-powerstone/lu4
etc_recipe_blue_i00	Recipe: Blessed Spiritshot D	3953	None	https://wiki.mw2.wiki/item/3953-recipe-blessed-spiritshot-d/lu4
etc_recipe_yellow_i00	Recipe: Blessed Spiritshot C	3954	None	https://wiki.mw2.wiki/item/3954-recipe-blessed-spiritshot-c/lu4
etc_recipe_red_i00	Recipe: Blessed Spiritshot B	3955	None	https://wiki.mw2.wiki/item/3955-recipe-blessed-spiritshot-b/lu4
etc_recipe_violet_i00	Recipe: Blessed Spiritshot A	3956	None	https://wiki.mw2.wiki/item/3956-recipe-blessed-spiritshot-a/lu4
etc_recipe_black_i00	Recipe: Blessed Spiritshot S	3957	None	https://wiki.mw2.wiki/item/3957-recipe-blessed-spiritshot-s/lu4
etc_recipe_yellow_i00	Recipe: Maestro Holder (100%)	4122	None	https://wiki.mw2.wiki/item/4122-recipe-maestro-holder-100/lu4
etc_recipe_yellow_i00	Recipe: Maestro Anvil Lock (100%)	4123	None	https://wiki.mw2.wiki/item/4123-recipe-maestro-anvil-lock-100/lu4
etc_recipe_yellow_i00	Recipe: Craftsman Mold (100%)	4124	None	https://wiki.mw2.wiki/item/4124-recipe-craftsman-mold-100/lu4
etc_recipe_yellow_i00	Recipe: Maestro Mold (100%)	4125	None	https://wiki.mw2.wiki/item/4125-recipe-maestro-mold-100/lu4
etc_recipe_red_i00	Recipe: Adamantite Earrings (100%)	4126	None	https://wiki.mw2.wiki/item/4126-recipe-adamantite-earrings-100/lu4
etc_recipe_red_i00	Recipe: Adamantite Ring (100%)	4127	None	https://wiki.mw2.wiki/item/4127-recipe-adamantite-ring-100/lu4
etc_recipe_red_i00	Recipe: Adamantite Necklace (100%)	4128	None	https://wiki.mw2.wiki/item/4128-recipe-adamantite-necklace-100/lu4
etc_recipe_red_i00	Recipe: Earring of Black Ore (100%)	4129	None	https://wiki.mw2.wiki/item/4129-recipe-earring-of-black-ore-100/lu4
etc_recipe_red_i00	Recipe: Ring of Black Ore (100%)	4130	None	https://wiki.mw2.wiki/item/4130-recipe-ring-of-black-ore-100/lu4
etc_recipe_red_i00	Recipe: Necklace of Black Ore (100%)	4131	None	https://wiki.mw2.wiki/item/4131-recipe-necklace-of-black-ore-100/lu4
etc_recipe_yellow_i00	Recipe: Composite Shield (100%)	4132	None	https://wiki.mw2.wiki/item/4132-recipe-composite-shield-100/lu4
etc_recipe_red_i00	Recipe: Zubei's Breastplate (100%)	4133	None	https://wiki.mw2.wiki/item/4133-recipe-zubeis-breastplate-100/lu4
etc_recipe_red_i00	Recipe: Zubei's Gaiters (100%)	4134	None	https://wiki.mw2.wiki/item/4134-recipe-zubeis-gaiters-100/lu4
etc_recipe_red_i00	Recipe: Implosion Boots (100%)	4135	None	https://wiki.mw2.wiki/item/4135-recipe-implosion-boots-100/lu4
etc_recipe_red_i00	Recipe: Boots of Silence (100%)	4136	None	https://wiki.mw2.wiki/item/4136-recipe-boots-of-silence-100/lu4
etc_recipe_red_i00	Recipe: Guardian's Boots (100%)	4137	None	https://wiki.mw2.wiki/item/4137-recipe-guardians-boots-100/lu4
etc_recipe_red_i00	Recipe: Paradia Boots (100%)	4138	None	https://wiki.mw2.wiki/item/4138-recipe-paradia-boots-100/lu4
etc_recipe_red_i00	Recipe: Elemental Boots (100%)	4139	None	https://wiki.mw2.wiki/item/4139-recipe-elemental-boots-100/lu4
etc_recipe_red_i00	Recipe: Boots of Grace (100%)	4140	None	https://wiki.mw2.wiki/item/4140-recipe-boots-of-grace-100/lu4
etc_recipe_red_i00	Recipe: Avadon Breastplate (100%)	4141	None	https://wiki.mw2.wiki/item/4141-recipe-avadon-breastplate-100/lu4
etc_recipe_red_i00	Recipe: Avadon Gaiters (100%)	4142	None	https://wiki.mw2.wiki/item/4142-recipe-avadon-gaiters-100/lu4
etc_recipe_red_i00	Recipe: Zubei's Leather Shirt (100%)	4143	None	https://wiki.mw2.wiki/item/4143-recipe-zubeis-leather-shirt-100/lu4
etc_recipe_red_i00	Recipe: Zubei's Leather Gaiters (100%)	4144	None	https://wiki.mw2.wiki/item/4144-recipe-zubeis-leather-gaiters-100/lu4
etc_recipe_red_i00	Recipe: Avadon Leather Armor (100%)	4145	None	https://wiki.mw2.wiki/item/4145-recipe-avadon-leather-armor-100/lu4
etc_recipe_red_i00	Recipe: Tunic of Zubei (100%)	4146	None	https://wiki.mw2.wiki/item/4146-recipe-tunic-of-zubei-100/lu4
etc_recipe_red_i00	Recipe: Stockings of Zubei (100%)	4147	None	https://wiki.mw2.wiki/item/4147-recipe-stockings-of-zubei-100/lu4
etc_recipe_red_i00	Recipe: Avadon Robe (100%)	4148	None	https://wiki.mw2.wiki/item/4148-recipe-avadon-robe-100/lu4
etc_recipe_red_i00	Recipe: Avadon Circlet (100%)	4149	None	https://wiki.mw2.wiki/item/4149-recipe-avadon-circlet-100/lu4
etc_recipe_red_i00	Recipe: Sealed Avadon Gloves (100%)	4150	None	https://wiki.mw2.wiki/item/4150-recipe-sealed-avadon-gloves-100/lu4
etc_recipe_red_i00	Recipe: Chain Gloves of Silence (100%)	4151	None	https://wiki.mw2.wiki/item/4151-recipe-chain-gloves-of-silence-100/lu4
etc_recipe_red_i00	Recipe: Guardian's Gloves (100%)	4152	None	https://wiki.mw2.wiki/item/4152-recipe-guardians-gloves-100/lu4
etc_recipe_red_i00	Recipe: Gloves of Blessing (100%)	4153	None	https://wiki.mw2.wiki/item/4153-recipe-gloves-of-blessing-100/lu4
etc_recipe_red_i00	Recipe: Doom Shield (100%)	4154	None	https://wiki.mw2.wiki/item/4154-recipe-doom-shield-100/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Breastplate (100%)	4155	None	https://wiki.mw2.wiki/item/4155-recipe-blue-wolf-breastplate-100/lu4
etc_recipe_red_i00	Recipe: Boots of Blessing (100%)	4156	None	https://wiki.mw2.wiki/item/4156-recipe-boots-of-blessing-100/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Gaiters (100%)	4157	None	https://wiki.mw2.wiki/item/4157-recipe-blue-wolf-gaiters-100/lu4
etc_recipe_red_i00	Recipe: Doom Plate Armor (100%)	4158	None	https://wiki.mw2.wiki/item/4158-recipe-doom-plate-armor-100/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Leather Armor (100%)	4159	None	https://wiki.mw2.wiki/item/4159-recipe-blue-wolf-leather-armor-100/lu4
etc_recipe_red_i00	Recipe: Leather Armor of Doom (100%)	4160	None	https://wiki.mw2.wiki/item/4160-recipe-leather-armor-of-doom-100/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Tunic (100%)	4161	None	https://wiki.mw2.wiki/item/4161-recipe-blue-wolf-tunic-100/lu4
etc_recipe_red_i00	Recipe: Tunic of Doom (100%)	4162	None	https://wiki.mw2.wiki/item/4162-recipe-tunic-of-doom-100/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Stockings (100%)	4163	None	https://wiki.mw2.wiki/item/4163-recipe-blue-wolf-stockings-100/lu4
etc_recipe_red_i00	Recipe: Stockings of Doom (100%)	4164	None	https://wiki.mw2.wiki/item/4164-recipe-stockings-of-doom-100/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Helmet (100%)	4165	None	https://wiki.mw2.wiki/item/4165-recipe-blue-wolf-helmet-100/lu4
etc_recipe_red_i00	Recipe: Doom Helmet (100%)	4166	None	https://wiki.mw2.wiki/item/4166-recipe-doom-helmet-100/lu4
etc_recipe_red_i00	Recipe: Sealed Blue Wolf Boots (100%)	4167	None	https://wiki.mw2.wiki/item/4167-recipe-sealed-blue-wolf-boots-100/lu4
etc_recipe_red_i00	Recipe: Sealed Doom Gloves (100%)	4168	None	https://wiki.mw2.wiki/item/4168-recipe-sealed-doom-gloves-100/lu4
etc_recipe_red_i00	Recipe: Elemental Gloves (100%)	4169	None	https://wiki.mw2.wiki/item/4169-recipe-elemental-gloves-100/lu4
etc_recipe_red_i00	Recipe: Gloves of Grace (100%)	4170	None	https://wiki.mw2.wiki/item/4170-recipe-gloves-of-grace-100/lu4
etc_recipe_red_i00	Recipe: Implosion Gauntlets (100%)	4171	None	https://wiki.mw2.wiki/item/4171-recipe-implosion-gauntlets-100/lu4
etc_recipe_red_i00	Recipe: Paradia Gloves (100%)	4172	None	https://wiki.mw2.wiki/item/4172-recipe-paradia-gloves-100/lu4
etc_recipe_red_i00	Recipe: Sealed Blue Wolf Gloves (100%)	4173	None	https://wiki.mw2.wiki/item/4173-recipe-sealed-blue-wolf-gloves-100/lu4
etc_recipe_red_i00	Recipe: Sealed Zubei's Boots (100%)	4174	None	https://wiki.mw2.wiki/item/4174-recipe-sealed-zubeis-boots-100/lu4
etc_recipe_red_i00	Recipe: Sealed Avadon Boots (100%)	4175	None	https://wiki.mw2.wiki/item/4175-recipe-sealed-avadon-boots-100/lu4
etc_recipe_red_i00	Recipe: Sealed Doom Boots (100%)	4176	None	https://wiki.mw2.wiki/item/4176-recipe-sealed-doom-boots-100/lu4
etc_recipe_red_i00	Recipe: Sealed Zubei's Gauntlets (100%)	4177	None	https://wiki.mw2.wiki/item/4177-recipe-sealed-zubeis-gauntlets-100/lu4
etc_recipe_red_i00	Recipe: Zubei's Shield (100%)	4178	None	https://wiki.mw2.wiki/item/4178-recipe-zubeis-shield-100/lu4
etc_recipe_red_i00	Recipe: Zubei's Helmet (100%)	4179	None	https://wiki.mw2.wiki/item/4179-recipe-zubeis-helmet-100/lu4
etc_recipe_red_i00	Recipe: Silver Arrow (100%)	4180	None	https://wiki.mw2.wiki/item/4180-recipe-silver-arrow-100/lu4
etc_recipe_yellow_i00	Recipe: Pata (100%)	4181	None	https://wiki.mw2.wiki/item/4181-recipe-pata-100/lu4
etc_recipe_red_i00	Recipe: Great Sword (100%)	4182	None	https://wiki.mw2.wiki/item/4182-recipe-great-sword-100/lu4
etc_recipe_red_i00	Recipe: Heavy War Axe (100%)	4183	None	https://wiki.mw2.wiki/item/4183-recipe-heavy-war-axe-100/lu4
etc_recipe_red_i00	Recipe: Sprite's Staff (100%)	4184	None	https://wiki.mw2.wiki/item/4184-recipe-sprites-staff-100/lu4
etc_recipe_red_i00	Recipe: Keshanberk (100%)	4185	None	https://wiki.mw2.wiki/item/4185-recipe-keshanberk-100/lu4
etc_recipe_red_i00	Recipe: Sword of Valhalla (100%)	4186	None	https://wiki.mw2.wiki/item/4186-recipe-sword-of-valhalla-100/lu4
etc_recipe_red_i00	Recipe: Kris (100%)	4187	None	https://wiki.mw2.wiki/item/4187-recipe-kris-100/lu4
etc_recipe_red_i00	Recipe: Hell Knife (100%)	4188	None	https://wiki.mw2.wiki/item/4188-recipe-hell-knife-100/lu4
etc_recipe_red_i00	Recipe: Arthro Nail (100%)	4189	None	https://wiki.mw2.wiki/item/4189-recipe-arthro-nail-100/lu4
etc_recipe_red_i00	Recipe: Dark Elven Long Bow (100%)	4190	None	https://wiki.mw2.wiki/item/4190-recipe-dark-elven-long-bow-100/lu4
etc_recipe_red_i00	Recipe: Great Axe (100%)	4191	None	https://wiki.mw2.wiki/item/4191-recipe-great-axe-100/lu4
etc_recipe_red_i00	Recipe: Sword of Damascus (100%)	4192	None	https://wiki.mw2.wiki/item/4192-recipe-sword-of-damascus-100/lu4
etc_recipe_red_i00	Recipe: Lance (100%)	4193	None	https://wiki.mw2.wiki/item/4193-recipe-lance-100/lu4
etc_recipe_red_i00	Recipe: Deadman's Glory (100%)	4194	None	https://wiki.mw2.wiki/item/4194-recipe-deadmans-glory-100/lu4
etc_recipe_red_i00	Recipe: Art of Battle Axe (100%)	4195	None	https://wiki.mw2.wiki/item/4195-recipe-art-of-battle-axe-100/lu4
etc_recipe_red_i00	Recipe: Staff of Evil Spirits (100%)	4196	None	https://wiki.mw2.wiki/item/4196-recipe-staff-of-evil-spirits-100/lu4
etc_recipe_red_i00	Recipe: Demon's Dagger (100%)	4197	None	https://wiki.mw2.wiki/item/4197-recipe-demons-dagger-100/lu4
etc_recipe_red_i00	Recipe: Bellion Cestus (100%)	4198	None	https://wiki.mw2.wiki/item/4198-recipe-bellion-cestus-100/lu4
etc_recipe_red_i00	Recipe: Bow of Peril (100%)	4199	None	https://wiki.mw2.wiki/item/4199-recipe-bow-of-peril-100/lu4
etc_recipe_yellow_i00	Recipe: Knuckle Duster	4440	None	https://wiki.mw2.wiki/item/4440-recipe-knuckle-duster/lu4
etc_recipe_red_i00	Recipe: Avadon Shield	4441	None	https://wiki.mw2.wiki/item/4441-recipe-avadon-shield/lu4
etc_recipe_red_i00	Recipe: Avadon Shield (60%)	4936	None	https://wiki.mw2.wiki/item/4936-recipe-avadon-shield-60/lu4
